"Notes","State","State Code","Year","Year Code","OE Gestational Age 10","OE Gestational Age 10 Code","Infant Birth Weight 12","Infant Birth Weight 12 Code",Births,Average Birth Weight
,"Mississippi","28","2020","2020","37 - 39 weeks","06","2500 - 2999 grams","06",6338,2799.83
,"Mississippi","28","2020","2020","37 - 39 weeks","06","3000 - 3499 grams","07",11330,3239.85
,"Mississippi","28","2020","2020","37 - 39 weeks","06","3500 - 3999 grams","08",5962,3704.05
,"Mississippi","28","2020","2020","37 - 39 weeks","06","4000 - 4499 grams","09",1170,4181.64
,"Mississippi","28","2020","2020","37 - 39 weeks","06","4500 - 4999 grams","10",177,4666.03
,"Mississippi","28","2020","2020","37 - 39 weeks","06","5000 - 8165 grams","11",23,5282.91
,"Mississippi","28","2020","2020","37 - 39 weeks","06","Unknown or Not Stated","12",11,Not Applicable
,"Mississippi","28","2020","2020","40 weeks","07","2000 - 2499 grams","05",23,2360.65
,"Mississippi","28","2020","2020","40 weeks","07","2500 - 2999 grams","06",450,2845.95
,"Mississippi","28","2020","2020","40 weeks","07","3000 - 3499 grams","07",1602,3265.07
,"Mississippi","28","2020","2020","40 weeks","07","3500 - 3999 grams","08",1274,3708.31
,"Mississippi","28","2020","2020","40 weeks","07","4000 - 4499 grams","09",266,4175.20
,"Mississippi","28","2020","2020","40 weeks","07","4500 - 4999 grams","10",35,4628.26
,"Mississippi","28","2020","2020","41 weeks","08","2500 - 2999 grams","06",42,2823.90
,"Mississippi","28","2020","2020","41 weeks","08","3000 - 3499 grams","07",189,3281.70
,"Mississippi","28","2020","2020","41 weeks","08","3500 - 3999 grams","08",188,3714.79
,"Mississippi","28","2020","2020","41 weeks","08","4000 - 4499 grams","09",62,4210.15
,"Mississippi","28","2020","2020","41 weeks","08","4500 - 4999 grams","10",16,4639.88
,"Mississippi","28","2020","2020","42 weeks or more","09","3500 - 3999 grams","08",21,3724.19
,"Mississippi","28","2020","2020","42 weeks or more","09","4000 - 4499 grams","09",10,4148.90
,"Mississippi","28","2021","2021","20 - 27 weeks","02","499 grams or less","01",68,400.71
,"Mississippi","28","2021","2021","20 - 27 weeks","02","500 - 999 grams","02",245,727.07
,"Mississippi","28","2021","2021","20 - 27 weeks","02","1000 - 1499 grams","03",31,1103.52
,"Mississippi","28","2021","2021","28 - 31 weeks","03","500 - 999 grams","02",59,846.59
,"Mississippi","28","2021","2021","28 - 31 weeks","03","1000 - 1499 grams","03",218,1271.47
,"Mississippi","28","2021","2021","28 - 31 weeks","03","1500 - 1999 grams","04",167,1680.25
,"Mississippi","28","2021","2021","28 - 31 weeks","03","2000 - 2499 grams","05",18,2203.72
,"Mississippi","28","2021","2021","32 - 35 weeks","04","1000 - 1499 grams","03",83,1353.96
,"Mississippi","28","2021","2021","32 - 35 weeks","04","1500 - 1999 grams","04",567,1798.24
,"Mississippi","28","2021","2021","32 - 35 weeks","04","2000 - 2499 grams","05",1003,2253.77
,"Mississippi","28","2021","2021","32 - 35 weeks","04","2500 - 2999 grams","06",533,2704.46
,"Mississippi","28","2021","2021","32 - 35 weeks","04","3000 - 3499 grams","07",147,3190.12
,"Mississippi","28","2021","2021","32 - 35 weeks","04","3500 - 3999 grams","08",32,3716.53
,"Mississippi","28","2021","2021","32 - 35 weeks","04","4000 - 4499 grams","09",11,4254.09
,"Mississippi","28","2021","2021","36 weeks","05","1500 - 1999 grams","04",68,1820.84
,"Mississippi","28","2021","2021","36 weeks","05","2000 - 2499 grams","05",510,2311.03
,"Mississippi","28","2021","2021","36 weeks","05","2500 - 2999 grams","06",873,2739.50
,"Mississippi","28","2021","2021","36 weeks","05","3000 - 3499 grams","07",449,3189.04
,"Mississippi","28","2021","2021","36 weeks","05","3500 - 3999 grams","08",94,3685.10
,"Mississippi","28","2021","2021","36 weeks","05","4000 - 4499 grams","09",33,4186.58
,"Mississippi","28","2021","2021","37 - 39 weeks","06","1500 - 1999 grams","04",69,1840.14
,"Mississippi","28","2021","2021","37 - 39 weeks","06","2000 - 2499 grams","05",1188,2342.76
,"Mississippi","28","2021","2021","37 - 39 weeks","06","2500 - 2999 grams","06",6181,2799.92
,"Mississippi","28","2021","2021","37 - 39 weeks","06","3000 - 3499 grams","07",11198,3241.94
,"Mississippi","28","2021","2021","37 - 39 weeks","06","3500 - 3999 grams","08",5742,3704.69
,"Mississippi","28","2021","2021","37 - 39 weeks","06","4000 - 4499 grams","09",1183,4187.06
,"Mississippi","28","2021","2021","37 - 39 weeks","06","4500 - 4999 grams","10",156,4662.52
,"Mississippi","28","2021","2021","37 - 39 weeks","06","5000 - 8165 grams","11",18,5214.06
,"Mississippi","28","2021","2021","40 weeks","07","2000 - 2499 grams","05",21,2389.10
,"Mississippi","28","2021","2021","40 weeks","07","2500 - 2999 grams","06",402,2836.26
,"Mississippi","28","2021","2021","40 weeks","07","3000 - 3499 grams","07",1602,3264.46
,"Mississippi","28","2021","2021","40 weeks","07","3500 - 3999 grams","08",1252,3720.40
,"Mississippi","28","2021","2021","40 weeks","07","4000 - 4499 grams","09",309,4177.87
,"Mississippi","28","2021","2021","40 weeks","07","4500 - 4999 grams","10",33,4666.30
,"Mississippi","28","2021","2021","41 weeks","08","2500 - 2999 grams","06",37,2839.22
,"Mississippi","28","2021","2021","41 weeks","08","3000 - 3499 grams","07",188,3286.19
,"Mississippi","28","2021","2021","41 weeks","08","3500 - 3999 grams","08",182,3727.74
,"Mississippi","28","2021","2021","41 weeks","08","4000 - 4499 grams","09",59,4171.73
,"Mississippi","28","2021","2021","42 weeks or more","09","3500 - 3999 grams","08",18,3741.50
,"Mississippi","28","2021","2021","42 weeks or more","09","4000 - 4499 grams","09",12,4183.67
,"Mississippi","28","2022","2022","20 - 27 weeks","02","499 grams or less","01",59,387.85
,"Mississippi","28","2022","2022","20 - 27 weeks","02","500 - 999 grams","02",243,741.61
,"Mississippi","28","2022","2022","20 - 27 weeks","02","1000 - 1499 grams","03",46,1133.63
,"Mississippi","28","2022","2022","28 - 31 weeks","03","500 - 999 grams","02",60,868.07
,"Mississippi","28","2022","2022","28 - 31 weeks","03","1000 - 1499 grams","03",233,1257.88
,"Mississippi","28","2022","2022","28 - 31 weeks","03","1500 - 1999 grams","04",134,1684.55
,"Mississippi","28","2022","2022","28 - 31 weeks","03","2000 - 2499 grams","05",26,2165.35
,"Mississippi","28","2022","2022","32 - 35 weeks","04","1000 - 1499 grams","03",81,1326.16
,"Mississippi","28","2022","2022","32 - 35 weeks","04","1500 - 1999 grams","04",541,1798.26
,"Mississippi","28","2022","2022","32 - 35 weeks","04","2000 - 2499 grams","05",982,2253.02
,"Mississippi","28","2022","2022","32 - 35 weeks","04","2500 - 2999 grams","06",489,2704.21
,"Mississippi","28","2022","2022","32 - 35 weeks","04","3000 - 3499 grams","07",120,3181.01
,"Mississippi","28","2022","2022","32 - 35 weeks","04","3500 - 3999 grams","08",37,3682.03
,"Mississippi","28","2022","2022","36 weeks","05","1500 - 1999 grams","04",67,1834.99
,"Mississippi","28","2022","2022","36 weeks","05","2000 - 2499 grams","05",554,2317.11
,"Mississippi","28","2022","2022","36 weeks","05","2500 - 2999 grams","06",842,2743.31
,"Mississippi","28","2022","2022","36 weeks","05","3000 - 3499 grams","07",416,3181.41
,"Mississippi","28","2022","2022","36 weeks","05","3500 - 3999 grams","08",113,3699.76
,"Mississippi","28","2022","2022","36 weeks","05","4000 - 4499 grams","09",31,4195.26
,"Mississippi","28","2022","2022","37 - 39 weeks","06","1500 - 1999 grams","04",73,1871.45
,"Mississippi","28","2022","2022","37 - 39 weeks","06","2000 - 2499 grams","05",1246,2342.48
,"Mississippi","28","2022","2022","37 - 39 weeks","06","2500 - 2999 grams","06",6237,2798.17
,"Mississippi","28","2022","2022","37 - 39 weeks","06","3000 - 3499 grams","07",11165,3242.29
,"Mississippi","28","2022","2022","37 - 39 weeks","06","3500 - 3999 grams","08",5528,3699.70
,"Mississippi","28","2022","2022","37 - 39 weeks","06","4000 - 4499 grams","09",1054,4175.57
,"Mississippi","28","2022","2022","37 - 39 weeks","06","4500 - 4999 grams","10",153,4653.84
,"Mississippi","28","2022","2022","37 - 39 weeks","06","5000 - 8165 grams","11",14,5184.79
,"Mississippi","28","2022","2022","40 weeks","07","2000 - 2499 grams","05",23,2388.83
,"Mississippi","28","2022","2022","40 weeks","07","2500 - 2999 grams","06",395,2834.36
,"Mississippi","28","2022","2022","40 weeks","07","3000 - 3499 grams","07",1596,3261.25
,"Mississippi","28","2022","2022","40 weeks","07","3500 - 3999 grams","08",1255,3710.98
,"Mississippi","28","2022","2022","40 weeks","07","4000 - 4499 grams","09",258,4167.79
,"Mississippi","28","2022","2022","40 weeks","07","4500 - 4999 grams","10",33,4643.76
,"Mississippi","28","2022","2022","41 weeks","08","2500 - 2999 grams","06",26,2846.77
,"Mississippi","28","2022","2022","41 weeks","08","3000 - 3499 grams","07",142,3275.18
,"Mississippi","28","2022","2022","41 weeks","08","3500 - 3999 grams","08",188,3736.97
,"Mississippi","28","2022","2022","41 weeks","08","4000 - 4499 grams","09",65,4179.86
,"Mississippi","28","2022","2022","41 weeks","08","4500 - 4999 grams","10",14,4626.57
,"Mississippi","28","2022","2022","42 weeks or more","09","3500 - 3999 grams","08",12,3743.58
,"Mississippi","28","2022","2022","42 weeks or more","09","4000 - 4499 grams","09",11,4208.91
,"Mississippi","28","2023","2023","20 - 27 weeks","02","499 grams or less","01",68,390.34
,"Mississippi","28","2023","2023","20 - 27 weeks","02","500 - 999 grams","02",195,731.53
,"Mississippi","28","2023","2023","20 - 27 weeks","02","1000 - 1499 grams","03",39,1145.36
,"Mississippi","28","2023","2023","28 - 31 weeks","03","500 - 999 grams","02",54,891.65
,"Mississippi","28","2023","2023","28 - 31 weeks","03","1000 - 1499 grams","03",268,1269.02
,"Mississippi","28","2023","2023","28 - 31 weeks","03","1500 - 1999 grams","04",135,1661.33
,"Mississippi","28","2023","2023","28 - 31 weeks","03","2000 - 2499 grams","05",22,2175.64
,"Mississippi","28","2023","2023","32 - 35 weeks","04","1000 - 1499 grams","03",96,1344.19
,"Mississippi","28","2023","2023","32 - 35 weeks","04","1500 - 1999 grams","04",551,1786.20
,"Mississippi","28","2023","2023","32 - 35 weeks","04","2000 - 2499 grams","05",945,2247.13
,"Mississippi","28","2023","2023","32 - 35 weeks","04","2500 - 2999 grams","06",484,2706.95
,"Mississippi","28","2023","2023","32 - 35 weeks","04","3000 - 3499 grams","07",140,3197.54
,"Mississippi","28","2023","2023","32 - 35 weeks","04","3500 - 3999 grams","08",31,3718.06
,"Mississippi","28","2023","2023","36 weeks","05","1500 - 1999 grams","04",72,1882.31
,"Mississippi","28","2023","2023","36 weeks","05","2000 - 2499 grams","05",547,2298.77
,"Mississippi","28","2023","2023","36 weeks","05","2500 - 2999 grams","06",891,2744.55
,"Mississippi","28","2023","2023","36 weeks","05","3000 - 3499 grams","07",440,3190.99
,"Mississippi","28","2023","2023","36 weeks","05","3500 - 3999 grams","08",110,3685.49
,"Mississippi","28","2023","2023","36 weeks","05","4000 - 4499 grams","09",26,4174.00
,"Mississippi","28","2023","2023","37 - 39 weeks","06","1500 - 1999 grams","04",80,1866.39
,"Mississippi","28","2023","2023","37 - 39 weeks","06","2000 - 2499 grams","05",1162,2345.90
,"Mississippi","28","2023","2023","37 - 39 weeks","06","2500 - 2999 grams","06",6291,2796.26
,"Mississippi","28","2023","2023","37 - 39 weeks","06","3000 - 3499 grams","07",11126,3241.61
,"Mississippi","28","2023","2023","37 - 39 weeks","06","3500 - 3999 grams","08",5464,3698.44
,"Mississippi","28","2023","2023","37 - 39 weeks","06","4000 - 4499 grams","09",1080,4177.70
,"Mississippi","28","2023","2023","37 - 39 weeks","06","4500 - 4999 grams","10",154,4654.55
,"Mississippi","28","2023","2023","37 - 39 weeks","06","5000 - 8165 grams","11",25,5290.32
,"Mississippi","28","2023","2023","40 weeks","07","2000 - 2499 grams","05",30,2358.07
,"Mississippi","28","2023","2023","40 weeks","07","2500 - 2999 grams","06",381,2834.49
,"Mississippi","28","2023","2023","40 weeks","07","3000 - 3499 grams","07",1492,3268.35
,"Mississippi","28","2023","2023","40 weeks","07","3500 - 3999 grams","08",1177,3715.01
,"Mississippi","28","2023","2023","40 weeks","07","4000 - 4499 grams","09",284,4167.63
,"Mississippi","28","2023","2023","40 weeks","07","4500 - 4999 grams","10",42,4653.74
,"Mississippi","28","2023","2023","41 weeks","08","2500 - 2999 grams","06",37,2817.59
,"Mississippi","28","2023","2023","41 weeks","08","3000 - 3499 grams","07",156,3309.56
,"Mississippi","28","2023","2023","41 weeks","08","3500 - 3999 grams","08",170,3738.39
,"Mississippi","28","2023","2023","41 weeks","08","4000 - 4499 grams","09",65,4198.12
,"Mississippi","28","2023","2023","42 weeks or more","09","3000 - 3499 grams","07",13,3213.69
,"Mississippi","28","2023","2023","42 weeks or more","09","3500 - 3999 grams","08",19,3743.37
,"Mississippi","28","2023","2023","42 weeks or more","09","4000 - 4499 grams","09",11,4151.45
,"Missouri","29","2014","2014","Under 20 weeks","01","499 grams or less","01",12,279.50
,"Missouri","29","2014","2014","Under 20 weeks","01","Unknown or Not Stated","12",21,Not Applicable
,"Missouri","29","2014","2014","20 - 27 weeks","02","499 grams or less","01",87,395.26
,"Missouri","29","2014","2014","20 - 27 weeks","02","500 - 999 grams","02",282,720.65
,"Missouri","29","2014","2014","20 - 27 weeks","02","1000 - 1499 grams","03",79,1128.94
,"Missouri","29","2014","2014","20 - 27 weeks","02","Unknown or Not Stated","12",12,Not Applicable
,"Missouri","29","2014","2014","28 - 31 weeks","03","500 - 999 grams","02",70,843.97
,"Missouri","29","2014","2014","28 - 31 weeks","03","1000 - 1499 grams","03",329,1280.18
,"Missouri","29","2014","2014","28 - 31 weeks","03","1500 - 1999 grams","04",224,1675.09
,"Missouri","29","2014","2014","28 - 31 weeks","03","2000 - 2499 grams","05",19,2183.00
,"Missouri","29","2014","2014","32 - 35 weeks","04","1000 - 1499 grams","03",124,1318.86
,"Missouri","29","2014","2014","32 - 35 weeks","04","1500 - 1999 grams","04",739,1794.82
,"Missouri","29","2014","2014","32 - 35 weeks","04","2000 - 2499 grams","05",1461,2249.77
,"Missouri","29","2014","2014","32 - 35 weeks","04","2500 - 2999 grams","06",782,2706.09
,"Missouri","29","2014","2014","32 - 35 weeks","04","3000 - 3499 grams","07",199,3179.95
,"Missouri","29","2014","2014","32 - 35 weeks","04","3500 - 3999 grams","08",32,3694.88
,"Missouri","29","2014","2014","36 weeks","05","1500 - 1999 grams","04",84,1848.87
,"Missouri","29","2014","2014","36 weeks","05","2000 - 2499 grams","05",700,2316.61
,"Missouri","29","2014","2014","36 weeks","05","2500 - 2999 grams","06",1254,2746.86
,"Missouri","29","2014","2014","36 weeks","05","3000 - 3499 grams","07",619,3189.32
,"Missouri","29","2014","2014","36 weeks","05","3500 - 3999 grams","08",138,3709.73
,"Missouri","29","2014","2014","36 weeks","05","4000 - 4499 grams","09",27,4143.96
,"Missouri","29","2014","2014","37 - 39 weeks","06","1000 - 1499 grams","03",19,1294.21
,"Missouri","29","2014","2014","37 - 39 weeks","06","1500 - 1999 grams","04",106,1828.62
,"Missouri","29","2014","2014","37 - 39 weeks","06","2000 - 2499 grams","05",1661,2342.77
,"Missouri","29","2014","2014","37 - 39 weeks","06","2500 - 2999 grams","06",9437,2803.33
,"Missouri","29","2014","2014","37 - 39 weeks","06","3000 - 3499 grams","07",20091,3255.33
,"Missouri","29","2014","2014","37 - 39 weeks","06","3500 - 3999 grams","08",12771,3709.20
,"Missouri","29","2014","2014","37 - 39 weeks","06","4000 - 4499 grams","09",3115,4183.83
,"Missouri","29","2014","2014","37 - 39 weeks","06","4500 - 4999 grams","10",427,4662.07
,"Missouri","29","2014","2014","37 - 39 weeks","06","5000 - 8165 grams","11",60,5236.87
,"Missouri","29","2014","2014","37 - 39 weeks","06","Unknown or Not Stated","12",20,Not Applicable
,"Missouri","29","2014","2014","40 weeks","07","2000 - 2499 grams","05",110,2357.25
,"Missouri","29","2014","2014","40 weeks","07","2500 - 2999 grams","06",1312,2841.05
,"Missouri","29","2014","2014","40 weeks","07","3000 - 3499 grams","07",6245,3279.34
,"Missouri","29","2014","2014","40 weeks","07","3500 - 3999 grams","08",6070,3723.04
,"Missouri","29","2014","2014","40 weeks","07","4000 - 4499 grams","09",1894,4186.17
,"Missouri","29","2014","2014","40 weeks","07","4500 - 4999 grams","10",214,4656.61
,"Missouri","29","2014","2014","40 weeks","07","5000 - 8165 grams","11",19,5228.00
,"Missouri","29","2014","2014","41 weeks","08","2000 - 2499 grams","05",14,2346.86
,"Missouri","29","2014","2014","41 weeks","08","2500 - 2999 grams","06",233,2839.15
,"Missouri","29","2014","2014","41 weeks","08","3000 - 3499 grams","07",1309,3284.76
,"Missouri","29","2014","2014","41 weeks","08","3500 - 3999 grams","08",1699,3736.04
,"Missouri","29","2014","2014","41 weeks","08","4000 - 4499 grams","09",651,4188.46
,"Missouri","29","2014","2014","41 weeks","08","4500 - 4999 grams","10",119,4651.72
,"Missouri","29","2014","2014","41 weeks","08","5000 - 8165 grams","11",13,5144.00
,"Missouri","29","2014","2014","42 weeks or more","09","2500 - 2999 grams","06",19,2847.32
,"Missouri","29","2014","2014","42 weeks or more","09","3000 - 3499 grams","07",78,3299.83
,"Missouri","29","2014","2014","42 weeks or more","09","3500 - 3999 grams","08",121,3742.54
,"Missouri","29","2014","2014","42 weeks or more","09","4000 - 4499 grams","09",57,4194.67
,"Missouri","29","2014","2014","42 weeks or more","09","4500 - 4999 grams","10",19,4689.63
,"Missouri","29","2014","2014","Unknown or Not Stated","10","2500 - 2999 grams","06",13,2813.08
,"Missouri","29","2014","2014","Unknown or Not Stated","10","3000 - 3499 grams","07",25,3209.36
,"Missouri","29","2014","2014","Unknown or Not Stated","10","3500 - 3999 grams","08",29,3727.28
,"Missouri","29","2015","2015","Under 20 weeks","01","499 grams or less","01",12,261.25
,"Missouri","29","2015","2015","Under 20 weeks","01","Unknown or Not Stated","12",16,Not Applicable
,"Missouri","29","2015","2015","20 - 27 weeks","02","499 grams or less","01",79,388.75
,"Missouri","29","2015","2015","20 - 27 weeks","02","500 - 999 grams","02",329,727.18
,"Missouri","29","2015","2015","20 - 27 weeks","02","1000 - 1499 grams","03",64,1132.27
,"Missouri","29","2015","2015","20 - 27 weeks","02","Unknown or Not Stated","12",14,Not Applicable
,"Missouri","29","2015","2015","28 - 31 weeks","03","500 - 999 grams","02",84,883.17
,"Missouri","29","2015","2015","28 - 31 weeks","03","1000 - 1499 grams","03",373,1262.36
